x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
1.0,0.39616025633153223,0.49912739965095987,0.22254500181563522,0.9988358556461001,1.1906143871565298,258826.0,258826.0,16196.0,253.0
2.0,0.40854045653578935,0.5894461077844312,0.25151708719259025,0.9997884045704613,1.1650232558139535,538320.0,279494.0,32320.0,505.0
3.0,0.4092389791942903,0.5894263217097863,0.2639946260635916,1.0,1.107295605281101,830257.0,291937.0,48453.0,757.0
4.0,0.40886183495556083,0.591079460269865,0.26647516052720516,1.0,1.1027329192546584,1125731.0,295474.0,64553.0,1008.0
5.0,0.40807548743596783,0.5873943311785181,0.2622959920062174,1.0,1.1134874520954383,1417508.0,291777.0,80731.0,1261.0
6.0,0.40483404233268616,0.5801706020521696,0.25522079617141613,1.0,1.1403410852713178,1704318.0,286810.0,96857.0,1513.0
7.0,0.40799440558071065,0.5849196538936959,0.2626554174067496,1.0,1.1134734239802224,1982443.0,278125.0,113036.0,1766.0
8.0,0.40947693416429853,0.5896220531370837,0.2654574043915314,0.9995770776062592,1.1039613167193603,2268001.0,285558.0,129167.0,2018.0
9.0,0.40557009974996605,0.5853628384225491,0.25164753401360546,0.9995777918513827,1.1642843883423055,2549440.0,281439.0,145328.0,2270.0
10.0,0.4087271419345873,0.5863568588469185,0.26557487759581294,0.9997881355932203,1.1003839484765916,2831928.0,282488.0,161476.0,2523.0
11.0,0.40932239951339755,0.5904666833042176,0.2649051111235515,0.999788717515318,1.1069591621738861,3119419.0,287491.0,177613.0,2775.0
12.0,0.392994943727054,0.548779076495776,0.2691412679493728,0.975519440444353,1.071580611810497,3404024.0,284605.0,194056.0,3032.0
13.0,0.3870830389889391,0.5401209907544801,0.25978589074938235,0.9848074921956296,1.1056017478909996,3702502.0,298478.0,210533.0,3289.0
14.0,0.3847424976174821,0.5484049012032233,0.26512968299711814,0.9965897693079238,1.1374560019419833,4011730.0,309228.0,227011.0,3547.0
15.0,0.4081034656554407,0.5831262425447317,0.26542616367852495,1.0,1.0984716699801194,4297085.0,285355.0,243107.0,3798.0
16.0,0.4071710973668245,0.5785999003487793,0.25890418594281256,1.0,1.1135869902551052,4577090.0,280005.0,259218.0,4050.0
17.0,0.40670113323203766,0.5714107987061459,0.26623000231857175,0.999782324771441,1.0688971499380422,4861047.0,283957.0,275358.0,4302.0
18.0,0.4065359599350681,0.5734526472781506,0.2648375617035932,0.9997833152762731,1.0806351569284207,5135895.0,274848.0,291480.0,4554.0
19.0,0.40761755690341095,0.578072259032379,0.27414477974743584,1.0,1.0475746848021863,5422458.0,286563.0,307581.0,4805.0
20.0,0.4075720363195593,0.5705024311183144,0.27397916417195545,1.0,1.0361684968050127,5700647.0,278189.0,323700.0,5057.0
21.0,0.40831075715105253,0.5733864938948418,0.27355406289009093,0.9997827503801868,1.043739918103983,5982824.0,282177.0,339818.0,5309.0
22.0,0.40595833162492534,0.5770092062702165,0.2776912944557538,0.999784436300927,1.038423277791594,6263861.0,281037.0,355902.0,5560.0
23.0,0.4070211142203002,0.5727781230577998,0.2837263715288467,0.999783033195921,1.0067567567567568,6533504.0,269643.0,372034.0,5813.0
24.0,0.4077063014270536,0.557368880029899,0.28286021369412656,0.9997765363128491,0.9805951642901426,6792542.0,259038.0,388164.0,6065.0
25.0,0.4299325951677296,0.5452380952380952,0.2937879810938555,0.9997702205882353,0.9194760042217669,6860311.0,67769.0,404271.0,6316.0
